,lats,longs,text,size,color
10655,53.315917,-3.822854,Reason: None<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 18-24<br>Gender: Male,12,1
10656,53.313700,-3.497107,Reason: Offensive weapons<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: over 34<br>Gender: Male,4,1
10657,53.184081,-3.094438,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: over 34<br>Gender: Male,4,1
10658,53.010609,-3.058922,Reason: None<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 18-24<br>Gender: Male,12,1
10659,52.415680,-3.765376,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: over 34<br>Gender: Male,4,1
10660,51.742668,-4.795816,Reason: Controlled drugs<br>Ethnicity: Black/African/Caribbean/Black British - Any other Black/African/Caribbean background<br>Age: 10-17<br>Gender: Male,16,31
10661,51.815924,-4.506647,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 18-24<br>Gender: Male,12,1
10662,51.617489,-3.944932,Reason: Anything to threaten or harm anyone<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: over 34<br>Gender: Male,4,1
10663,51.752950,-3.799359,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 18-24<br>Gender: Male,12,1
10664,51.532832,-3.562601,Reason: None<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: None<br>Gender: Male,12,1
10665,51.405665,-3.269318,Reason: None<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: None<br>Gender: Male,12,1
10666,51.476028,-3.177099,Reason: Controlled drugs<br>Ethnicity: Asian/Asian British - Bangladeshi<br>Age: 25-34<br>Gender: Male,8,41
10667,51.605900,-3.092690,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: None<br>Gender: Male,12,1
10668,51.683857,-3.137640,Reason: None<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: None<br>Gender: Male,12,1
10669,51.631931,-3.001334,Reason: None<br>Ethnicity: None<br>Age: None<br>Gender: None,12,21
10670,51.821953,-3.024709,Reason: None<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 18-24<br>Gender: Male,12,1
10671,51.589345,-2.998272,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: over 34<br>Gender: Male,4,1
10672,52.508743,-3.332341,Reason: Anything to threaten or harm anyone<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: over 34<br>Gender: Male,4,1
10673,51.750765,-3.386912,Reason: None<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: None<br>Gender: Male,12,1
10674,54.663629,-1.219549,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: over 34<br>Gender: Female,4,1
10675,54.575607,-1.228889,Reason: Article for use in theft<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 25-34<br>Gender: Male,8,1
10676,54.598801,-1.079313,Reason: Article for use in theft<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 25-34<br>Gender: Male,8,1
10677,54.565251,-1.314966,Reason: Anything to threaten or harm anyone<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 10-17<br>Gender: Male,16,1
10678,54.526807,-1.556401,Reason: Controlled drugs<br>Ethnicity: White - Any other White background<br>Age: 25-34<br>Gender: Male,8,1
10679,53.334876,-2.797347,Reason: None<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 18-24<br>Gender: Male,12,1
10680,53.333585,-2.569294,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: over 34<br>Gender: Male,4,1
10681,53.696356,-2.468829,Reason: Articles for use in criminal damage<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 18-24<br>Gender: Male,12,1
10682,53.822000,-3.049280,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: over 34<br>Gender: Male,4,1
10683,53.744657,-0.346054,Reason: Anything to threaten or harm anyone<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 10-17<br>Gender: Male,16,1
10684,53.744657,-0.346054,Reason: Anything to threaten or harm anyone<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 10-17<br>Gender: Male,16,1
10685,53.563598,-0.084787,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 18-24<br>Gender: Male,12,1
10686,53.576236,-0.656175,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 18-24<br>Gender: Male,12,1
10687,53.958474,-1.089330,Reason: Anything to threaten or harm anyone<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 10-17<br>Gender: Male,16,1
10688,52.916100,-1.463310,Reason: Article for use in theft<br>Ethnicity: Asian/Asian British - Pakistani<br>Age: 10-17<br>Gender: Male,16,41
10689,52.631569,-1.124283,Reason: Controlled drugs<br>Ethnicity: None<br>Age: 25-34<br>Gender: None,8,21
10690,52.947319,-1.142698,Reason: Controlled drugs<br>Ethnicity: None<br>Age: 18-24<br>Gender: Male,12,21
10691,52.138044,-2.965919,Reason: Firearms<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 18-24<br>Gender: Male,12,1
10692,52.713670,-2.432669,Reason: Offensive weapons<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 18-24<br>Gender: Male,12,1
10693,53.025418,-2.174396,Reason: Stolen goods<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 18-24<br>Gender: Male,12,1
10694,51.306865,-2.501790,Reason: Controlled drugs<br>Ethnicity: None<br>Age: None<br>Gender: None,12,21
10695,51.450291,-2.579421,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 10-17<br>Gender: Male,16,1
10696,51.346665,-2.978130,Reason: Controlled drugs<br>Ethnicity: Other ethnic group - Not stated<br>Age: 18-24<br>Gender: Male,12,11
10697,51.472468,-2.498926,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 18-24<br>Gender: Male,12,1
10698,50.377600,-4.143350,Reason: Controlled drugs<br>Ethnicity: Black/African/Caribbean/Black British - African<br>Age: 18-24<br>Gender: Male,12,31
10699,50.721027,-1.877837,Reason: Controlled drugs<br>Ethnicity: Black/African/Caribbean/Black British - Caribbean<br>Age: 18-24<br>Gender: Male,12,31
10700,50.743689,-2.006793,Reason: Article for use in theft<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: over 34<br>Gender: Male,4,1
10701,51.565700,-1.785320,Reason: Controlled drugs<br>Ethnicity: White - Any other White background<br>Age: 18-24<br>Gender: Male,12,1
10702,52.574500,-0.250385,Reason: Article for use in theft<br>Ethnicity: White - Any other White background<br>Age: over 34<br>Gender: Male,4,1
10703,51.888282,-0.448400,Reason: Article for use in theft<br>Ethnicity: White - Irish<br>Age: 25-34<br>Gender: Female,8,1
10704,51.537400,0.691341,Reason: Controlled drugs<br>Ethnicity: Black/African/Caribbean/Black British - Caribbean<br>Age: 25-34<br>Gender: None,8,31
10705,51.499396,0.314479,Reason: Controlled drugs<br>Ethnicity: White - Any other White background<br>Age: 25-34<br>Gender: Male,8,1
10706,51.380600,0.520417,Reason: Controlled drugs<br>Ethnicity: None<br>Age: 25-34<br>Gender: Male,8,21
10707,51.347285,-0.784105,Reason: Article for use in theft<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 18-24<br>Gender: Female,12,1
10708,51.448858,-1.045305,Reason: Article for use in theft<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 10-17<br>Gender: Male,16,1
10709,51.459100,-0.971711,Reason: Stolen goods<br>Ethnicity: Black/African/Caribbean/Black British - African<br>Age: None<br>Gender: Male,12,31
10710,51.480147,-0.507249,Reason: Offensive weapons<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: over 34<br>Gender: Male,4,1
10711,51.356636,-0.888168,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 25-34<br>Gender: Male,8,1
10712,52.094433,-0.647191,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 18-24<br>Gender: Female,12,1
10713,50.824109,-0.125998,Reason: None<br>Ethnicity: Other ethnic group - Not stated<br>Age: 18-24<br>Gender: Male,12,11
10714,50.796883,-1.093085,Reason: Stolen goods<br>Ethnicity: White - Any other White background<br>Age: over 34<br>Gender: Male,4,1
10715,50.907500,-1.414270,Reason: Article for use in theft<br>Ethnicity: White - Any other White background<br>Age: 25-34<br>Gender: Male,8,1
10716,50.595745,-1.203513,Reason: Offensive weapons<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: over 34<br>Gender: Male,4,1
10717,54.649432,-1.507396,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: over 34<br>Gender: Male,4,1
10718,53.090968,-2.299745,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: over 34<br>Gender: Female,4,1
10719,53.180323,-2.920243,Reason: None<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: None<br>Gender: Male,12,1
10720,52.856300,-2.718130,Reason: Anything to threaten or harm anyone<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 10-17<br>Gender: Male,16,1
10721,51.321829,-2.202433,Reason: Controlled drugs<br>Ethnicity: Other ethnic group - Not stated<br>Age: over 34<br>Gender: Male,4,11
10722,52.142034,-0.472755,Reason: Article for use in theft<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: over 34<br>Gender: Male,4,1
10723,52.074992,-0.547987,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 18-24<br>Gender: Male,12,1
10724,55.219781,-1.794203,Reason: Offensive weapons<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 10-17<br>Gender: Male,16,1
10725,51.793050,-0.782002,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 18-24<br>Gender: Male,12,1
10726,51.538770,-0.619966,Reason: Controlled drugs<br>Ethnicity: Asian/Asian British - Any other Asian background<br>Age: over 34<br>Gender: Male,4,41
10727,51.634300,-0.749961,Reason: Controlled drugs<br>Ethnicity: Asian/Asian British - Pakistani<br>Age: over 34<br>Gender: Male,4,41
10728,52.200118,0.151269,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 10-17<br>Gender: Male,16,1
10729,52.399661,0.272537,Reason: Offensive weapons<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 10-17<br>Gender: Male,16,1
10730,52.668343,0.165442,Reason: Controlled drugs<br>Ethnicity: Other ethnic group - Not stated<br>Age: 25-34<br>Gender: Male,8,11
10731,52.209384,-0.286590,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: over 34<br>Gender: Male,4,1
10732,52.226614,0.164234,Reason: Offensive weapons<br>Ethnicity: White - Gypsy or Irish Traveller<br>Age: over 34<br>Gender: Male,4,1
10733,54.635865,-3.539415,Reason: Article for use in theft<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 18-24<br>Gender: Male,12,1
10734,54.113759,-3.221636,Reason: Offensive weapons<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: over 34<br>Gender: Female,4,1
10735,54.992788,-3.047411,Reason: Offensive weapons<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: over 34<br>Gender: Male,4,1
10736,54.549016,-3.586654,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 10-17<br>Gender: None,16,1
10737,54.661964,-2.750450,Reason: Game or poaching equipment<br>Ethnicity: None<br>Age: None<br>Gender: None,12,21
10738,54.324439,-2.746674,Reason: Articles for use in criminal damage<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: None<br>Gender: None,12,1
10739,53.084833,-1.504502,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: over 34<br>Gender: Male,4,1
10740,53.227003,-1.290921,Reason: Controlled drugs<br>Ethnicity: None<br>Age: over 34<br>Gender: Male,4,21
10741,53.238502,-1.426690,Reason: Offensive weapons<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 25-34<br>Gender: Male,8,1
10742,53.139772,-1.553979,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 25-34<br>Gender: Male,8,1
10743,52.888733,-1.294697,Reason: Article for use in theft<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: over 34<br>Gender: Male,4,1
10744,53.435505,-1.970052,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 18-24<br>Gender: Male,12,1
10745,53.207242,-1.442678,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 18-24<br>Gender: Male,12,1
10746,52.877217,-1.697384,Reason: Controlled drugs<br>Ethnicity: Other ethnic group - Not stated<br>Age: 25-34<br>Gender: Male,8,11
10747,50.789424,-3.327474,Reason: None<br>Ethnicity: None<br>Age: None<br>Gender: Male,12,21
10748,50.729200,-3.543310,Reason: Controlled drugs<br>Ethnicity: Mixed/Multiple ethnic groups - White and Black Caribbean<br>Age: 18-24<br>Gender: Male,12,21
10749,50.530000,-3.599610,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 10-17<br>Gender: Male,16,1
10750,50.806205,-2.015687,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 18-24<br>Gender: Male,12,1
10751,51.037552,-2.275026,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 18-24<br>Gender: Male,12,1
10752,50.709580,-1.992286,Reason: None<br>Ethnicity: White - Irish<br>Age: over 34<br>Gender: Male,4,1
10753,50.708529,-2.431528,Reason: Controlled drugs<br>Ethnicity: Other ethnic group - Not stated<br>Age: over 34<br>Gender: Female,4,11
10754,50.610498,-2.477749,Reason: Controlled drugs<br>Ethnicity: Other ethnic group - Not stated<br>Age: 18-24<br>Gender: Male,12,11
10755,50.798896,0.304071,Reason: None<br>Ethnicity: Black/African/Caribbean/Black British - Caribbean<br>Age: over 34<br>Gender: Male,4,31
10756,50.858683,0.564635,Reason: None<br>Ethnicity: Other ethnic group - Not stated<br>Age: None<br>Gender: None,12,11
10757,50.871486,0.011794,Reason: Fireworks<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 10-17<br>Gender: Male,16,1
10758,50.889189,0.626973,Reason: Article for use in theft<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 18-24<br>Gender: Male,12,1
10759,51.040126,0.081385,Reason: None<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 10-17<br>Gender: Male,16,1
10760,51.560300,0.507025,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 18-24<br>Gender: Male,12,1
10761,51.878913,0.548082,Reason: Stolen goods<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 25-34<br>Gender: Male,8,1
10762,51.630600,0.329913,Reason: Stolen goods<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 10-17<br>Gender: Male,16,1
10763,51.544256,0.562795,Reason: Controlled drugs<br>Ethnicity: Other ethnic group - Any other ethnic group<br>Age: 18-24<br>Gender: None,12,11
10764,51.724071,0.484670,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 18-24<br>Gender: Male,12,1
10765,51.890226,0.899875,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 18-24<br>Gender: Male,12,1
10766,51.693686,0.113826,Reason: Articles for use in criminal damage<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: over 34<br>Gender: None,4,1
10767,51.781100,0.095133,Reason: Controlled drugs<br>Ethnicity: None<br>Age: 25-34<br>Gender: Male,8,21
10768,51.728125,0.686931,Reason: Controlled drugs<br>Ethnicity: Other ethnic group - Not stated<br>Age: 10-17<br>Gender: Female,16,11
10769,51.607131,0.691853,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 18-24<br>Gender: Female,12,1
10770,51.795195,1.148823,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 18-24<br>Gender: Female,12,1
10771,51.986197,0.215205,Reason: None<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: over 34<br>Gender: Male,4,1
10772,51.909738,-2.111393,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 10-17<br>Gender: Male,16,1
10773,51.707688,-1.851556,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: over 34<br>Gender: Female,4,1
10774,51.724530,-2.532346,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 18-24<br>Gender: Male,12,1
10775,51.863071,-2.236122,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: 25-34<br>Gender: Male,8,1
10776,51.744805,-2.216776,Reason: Controlled drugs<br>Ethnicity: White - English/Welsh/Scottish/Northern Irish/British<br>Age: None<br>Gender: Male,12,1
